Column1,reviewId,content,topic_openai,topic_category,app
786,74b4541f-75fd-42cc-bd71-fa1428a661b5,working perfectly,functionality,quality_usability,Revolut
787,8a2c961b-c208-41f5-aa08-a5cf99f5ddb7,does everything,functionality,quality_usability,Revolut
788,372244b2-d214-4eec-a729-3f1198ecd648,"So easy to use: And fair as far as fees are charged. I can get everything, from Revolut, in terms of both a Sterling and Euro Account, than I could get from High Street Banks. ??",easy,quality_usability,Revolut
789,3c3e41a4-9d92-4a9d-8e35-a53b4d5eca64,Perfect and very useful and convenient. Its easy to use. it comes in very handy when travelling.,easy,quality_usability,Revolut
790,596b67a8-a087-4e6a-9b2b-e98880aa5bff,It can't even send me an otp,functionality,quality_usability,Revolut
791,9522e725-4558-4813-bf40-a7ba33e043e6,it's great I don't have to carry money,digital,innovation_technology,Revolut
792,7759d019-0d06-46c7-8b5b-6614f1f30193,smooth,smooth,quality_usability,Revolut
793,85c64e75-1a9f-4d5b-8a87-bfd624a9bfd7,"very good app gives you a lot of freedom, sending and receiving cash . also very helpful when you ve ordered stuff and not received it, revalou t very good getting your cash back .. ??",freedom,empowerment_control,Revolut
794,cd650bbf-cd0a-455b-b730-df9bfe3a4c2f,Great experience ??,experience,user_centricity_support,Revolut
795,84ba1f85-b571-4a7c-b1a0-96f298e81605,"so many options and uses, Absolutely love it, if I could pay cash and cheques into it, then I wouldn't need any other bank account",choice,empowerment_control,Revolut
796,8337aa8d-c7d4-47a5-8dae-ad19902f3cae,so easy to send or receive monies.,easy,quality_usability,Revolut
797,ff0fa3ac-9c91-42e5-8185-569edfc44082,best ??,quality,quality_usability,Revolut
798,347014e1-3a52-4214-87a9-34e14d2d3ef8,It is the best ??,quality,quality_usability,Revolut
799,c4456fc7-b23a-489f-8e2e-4fbdd005e6e1,"fast transfers, easy to use",easy,quality_usability,Revolut
800,47f2f146-a36c-4928-8003-9f7392ae3b2f,"I wouldn't say they have a bad customer service, but I would say they have no customer service at all !! Any problem that happens to your money or investments or credit card, you don't get any answer or support. So your money and investments are in a big Risk with this Broker. Better go to a professional Brokers with whom your money is safe .",security,trust_ethics,Trade Republic
801,cda3c7f5-a9e3-4733-aae2-aaec3c39773a,das neue design ist nicht optimiert für tablets.,usability,quality_usability,Trade Republic
802,d45e4400-64b9-42ac-95bb-a820bb95a373,Simple and intuitive app,intuitive,quality_usability,Trade Republic
803,d6522619-c4c7-4df5-bd1a-cf860deafed1,excellent services.,service,user_centricity_support,Trade Republic
804,4bcfd733-bb0d-41f8-ba93-da571fe82538,Impossibile to take the selfie for ID recognition. Ridiculous :'D,functionality,quality_usability,Trade Republic
805,7a4a1059-2f02-4bd0-8510-889a85bcfda1,Very good,quality,quality_usability,Trade Republic
806,551d0fc4-b08c-4b64-b4d1-c9f6f7502010,"Works and looks clean, however BE CAREFUL there's zero humans behind this app. There's no customer support. I opened a ticket to transfer my portfolio and it's been 3 months of no replies. Not even my old broker can reach out to them. I'm shocked, I'm trusting my savings to bots and AI, there's not a single human here ??",support,user_centricity_support,Trade Republic
807,9687d5da-b412-4bd6-87df-1df883857f01,Zu viele Einschränkungen um als Hauptkonto zu nutzen. Bessere Übersicht über Transaktionen und unterkonten wären für mich noch notwendig,functionality,quality_usability,Trade Republic
808,48d471a8-c7ab-4917-931a-174cc87a3503,"Terrible customer service, no Hotline and Email response takes longer than a week with poor answering quality As long as you do t have any issues, it's a great service with competitive products. I transfered shares to TR and after a month I still can't access them and no answer from TR",service,user_centricity_support,Trade Republic
809,1e8393aa-d0a5-4594-8cee-9574b02f5d59,"No 2 factor authentication, please release this feature!",security,trust_ethics,Trade Republic
810,25cc9634-afe1-4206-b73b-b3033333732d,it just works...,reliability,quality_usability,Trade Republic
811,4f6cb76f-11a9-4156-bf04-3667992ff69a,"For two days, I havent been able to log into online banking, effectively losing access to all my finances. The bot says they know about the problem and are trying to fix it  but two days is way too much. Extremely unreliable bank with virtually no customer support.",reliability,quality_usability,Trade Republic
812,c418a4c8-f0ff-4c26-b1ea-fcb03cf9721d,"I had a very disappointing first experience with the Trade Republic app. During the signup process, the identification step repeatedly failed. When I reached out to their customer service via email, I was informed that they couldn't offer me an account. Despite multiple follow-ups, they never provided any reason for this decision. This lack of transparency and poor customer support left me frustrated and unimpressed.",transparency,trust_ethics,Trade Republic
813,e3e87306-66a9-493b-abff-0efa65e58d2d,"Abgesehen von dem Kundendienst welchen man sich sonst wo hinstecken kann, ist es ein sehr gut ausgeführtes Neo Broker Depot. Einfach zu bedienen. Keine Großartigen Kosten. Wie gesagt nur hinsichtlich der Kundenzufriedenheit beim Kundendienst erfordert es der erheblichen Verbesserung.",usability,quality_usability,Trade Republic
814,7bb66b03-ab53-4ffa-be82-c70af131bf97,"Unfortunately I had very bad experience with TR. They did not process corporate action of my stock correctly and as result I am missing more the 10000. Still waiting on this. Bit it has been more then 3 weeks, and no replay to any of my Emails. They don't have support, chat in App is a joke, and it looks that only way to communicate with them is through court. I find that very unprofessional, and can not recommend them.",support,user_centricity_support,Trade Republic
815,f2efd098-0898-45cf-87a2-0023d884d897,"Heard good things about this broker, but the problem is that i can't get past the selfie verification process (tried multiple times in different angles distances) and it doesn't recognize me, therefore can't use it. Please fix it, so it can be usable.",usability,quality_usability,Trade Republic
816,c3641dd6-0c20-408e-98d1-77f2d2f9e88f,Order to buy for market price was open for 6.5 hours. Canceling not possible. Support not reachable. That's unacceptable. Also does not accept a depot transfer from Nürnberger Versicherungen without providing a reason.,service,user_centricity_support,Trade Republic
817,3c09eb7b-13f0-4061-912b-56198d2969fd,"It's worth using only for the 3.75% interest on money deposited in the account. Otherwise, I do not recommend it: not only due to the non-competitive costs but especially for the poor customer service. I signed a contract for a savings plan, and Traderepublic did not honor the terms of the contract: for a month, I have been trying to assert my rights, but I only receive template responses, each time from a different operator who does not understand or pretends not to understand my simple request",accountability,trust_ethics,Trade Republic
818,e6e175cc-25e8-4195-964b-c96d9978c817,"Easy to use, to read and to manage",usability,quality_usability,Trade Republic
819,7b25af4d-b256-4459-ae11-9dbb541423f4,crashing at the key moment!,reliability,quality_usability,Trade Republic
820,6b809f0c-5de9-48bd-8b57-cab242cd29d7,"Mittlerweile läuft die App stabil, aber das UI/UX wurde über die Jahre verschlimmbessert. Trotz der beworbenen und von mir aktivierten ""Banking"" Features, bietet die App im Vergleich zur Konkurrenz kein wirkliches Banking außer Überweisungen.",functionality,quality_usability,Trade Republic
821,7512aefd-1396-4fb0-b13b-fa96b130db77,"The app is highly unreliable, especially during peak trading hoursit often freezes completely, leaving me unable to make important decisions. New features are pushed out without proper testing, causing more bugs than benefits. For instance, the child savings account feature doesn't work properly; my wife can't confirm consent despite repeated attempts. Worst of all, there's no way to contact real support. Once I exit my positions, Im leaving this platform.",reliability,quality_usability,Trade Republic
822,73db7c79-26a3-41b6-bebc-6d42b1120381,"Wäre großartig, wenn die App eine Sprachauswahl ermöglichen würde. Alles in Allem funktioniert sie sehr gut, Funktionsumfang wie gewünscht.",choice,empowerment_control,Trade Republic
823,1157e061-3253-489a-9d50-9880c198f335,The percentage of gains in the portfolio is not shown well and it takes forever to get tax report,clarity,user_centricity_support,Trade Republic
824,4f6acb59-ff1f-4552-a0d7-1346c06a7cd2,Saving plans just don't get executed although the is enough money in the account. Answers of the support are generic and do not help at all. For weeks now you can't use your bank account for saving plans. Inacceptable!,reliability,quality_usability,Trade Republic
825,a5e63c2c-5aeb-45fc-b22f-f25a25ff5340,"There is no way to report issues (get help) within the app. TR puts an effort to make getting support hard. There is an issue setting prices for limit orders! I'm starting to get worried with these bugs. Oh, and sessions get expired ""whenever"". The support email they have on play store also does not work. Enjoy!",support,user_centricity_support,Trade Republic
826,675ba654-4438-4352-815d-9344d6d5c79c,since receiving the updated app it's nothing short of a disaster. I am unable to access my account and the support is absymall. they even suggested taking a screenshot and sending it to the support team. they must not have learned that it's not possible to take screenshots. I dont know what is going on I've sent messages for two days now and verified my identity twice. trade republic is heading for a banana republic as far as I'm concerned. I have followed their instructions which was delete app,accessibility,quality_usability,Trade Republic
827,e61b474f-14a1-4fbb-bf37-36b7b739d1ae,"The app installs but refuses to take a selfie. So I can't register. And you can't contact them unless you're registered. No support online either. Very poor service, not the sort of company I'd entrust with my money. I'm staying clear of them.",service,user_centricity_support,Trade Republic
828,c9e26b1b-2510-42ab-977e-259fa2316d81,"Funciona fatal, no deja ver los números de mi targeta de crédito. No puedo utilizarla",functionality,quality_usability,Trade Republic
829,fb8cf507-7d87-4e3c-9d54-25337dd68f08,"it should have more trading tools, charts, integrations.",functionality,quality_usability,Trade Republic
830,c72a324f-69de-41be-a0e6-812e29622b6f,"Eigentlich gute App mit tollen Funktionen, aber Sparpläne werden zu sehr inkonsistenten Zeiten ausgeführt. Zudem seit einigen Monaten unglaublich schlechte App-Performance, sodass teilweise nichtmal das Dashboard lädt. Das ist nicht hinnehmbar für eine Broker-Application, die Wertpapiere verwaltet.",reliability,quality_usability,Trade Republic
831,1763c5f3-0c7c-4068-9af0-44a6f9f56654,"They are taking away analytics for ""design"". Stop removing features",functionality,quality_usability,Trade Republic
832,9cb1378b-8b2b-4b27-8673-85517eaa5468,I enjoyed the previous design better. This new design is really hard to use.,usability,quality_usability,Trade Republic
833,5c6768b6-408a-4866-b677-7887d865514e,Analytics tab not working. A lot of bugs after activing PEA.,functionality,quality_usability,Trade Republic
834,e40ff2b2-33e9-4f0e-8b30-496b813985ff,is this a scam? the savebacks are collected then cancelled every month. there is no access to customer support and they refuse to answer via email.,trust,trust_ethics,Trade Republic
835,2d91a509-a74d-4d4e-86c6-aac9640c7e94,So far it's been an experience to my liking,experience,user_centricity_support,Trade Republic
836,7fbe859d-c0ef-46af-8eec-d6024e685c5e,"It's easy, rather intuitive and works pretty much flawlessly. Update: big spread when buying and selling. Bid and ask are small apart, but when you actually execute, look closely. Between them are more like a 10 % increase necessary to be on 0 again..",usability,quality_usability,Trade Republic
837,b4d1d6e4-2742-44fa-b29e-3ce65fe8a5ef,"simple, easy and it works, which is always good?",simple,quality_usability,Trade Republic
838,7fabd0a1-5320-49e6-9ace-d7d986df3804,"Great app. Very convenient, good performance, and a beautiful dark theme. Easy contactless payment. Easy investing. Great interest rates.",easy,quality_usability,Trade Republic
839,f784d702-a6f6-4629-83e2-1d227264b12d,Excellent service.,service,user_centricity_support,Trade Republic
840,2783c26a-5ea0-4674-ab2d-5a7ffe2c3f1c,"Leider ist die App in Zeiten von hoher Marktliquidität nicht zu gebrauchen, da die Server nicht antworten.",reliability,quality_usability,Trade Republic
841,a8b6c76b-df44-4073-96e7-c9353a6ab3f6,Excellent,quality,quality_usability,Trade Republic
842,736a84bb-490b-4339-8f77-e5fe37771051,unzuverlässig,reliability,quality_usability,Trade Republic
843,eec1401f-dee5-4bec-b7f8-2c3444bb028f,Support ist katastrophal. Seit mehreren Wochen wird sich nicht um eine abgelehnte Einzahlung gekümmert. Geld wurde abgelehnt und einbehalten. Kein Zugriff mehr darauf.,support,user_centricity_support,Trade Republic
844,70f00cf1-1e08-4ef7-9e3d-932f409379f9,Le transfert de mon PEA n avance pas. Pourtant je n ai plus aucune ligne de compte et j ai signé les documents du côté de ma banque. ça fait plus de 3 mois. Les réponses du support client sont quasi inexistante...,support,user_centricity_support,Trade Republic
845,e3736140-44be-4efa-8d97-e1bba5ff85df,"Add money: 1% fee !!! Return on investment: 2,5% make no sense to put your money there",affordable,quality_usability,Trade Republic
846,9f3c85ba-f0f5-4e3e-879c-9425849f7d38,Scam and malvertising,trust,trust_ethics,Trade Republic
847,ed92b146-a7d1-48dd-8c62-4b71d063db43,"The App has many Nice Features, But Pls update the: - Filter System for example ETF + ETF search by 0,05%-0,38% fee/""provision"" + Search f.E. only ""MSCI World USD"", and not give msci world usd health or etc. + Acc or Dist +.... - Swiping makes many fields disappear, change it to normal windows instead w back to previous page buttons etc, i couldnt even do my in-app review bc i accidentally swiped down while scrolling my review txt?? Sincerely A User :)",usability,quality_usability,Trade Republic
848,6becd464-31e2-4140-b3b8-bb3c173ca146,"The app is good and responsive. The only thing which would make it perfect, is to have widgets of my portfolio which can be placed at my home screen.",functionality,quality_usability,Trade Republic
849,37e300d0-b870-487a-a992-b297e6e0f956,"Great app but needs more data screens, and better analytics/insights",insight,empowerment_control,Trade Republic
850,18cd3a6a-985e-461f-95f4-3459633f2486,"Grundsätzlich gute App mittlerweile. Aber beim letzten Update wurde die komplette ""Follow""-Section scheinbar entfernt. Ich kann keinen Aktien, ETFs usw. mehr folgen. Was ist da passiert?? Einmal logout und erneutem Login und die Follow-Liste ist wieder da.... ?? Leider passend zu den häufigen Logins bei denen einfach gar nichts angezeigt wird.... bisschen nervig für eine Banking App, wenn einfach mal keine Daten beim laden angezeigt werden und auch keine Fehlermeldung. Eine Timeout Meldung ...?",reliability,quality_usability,Trade Republic
851,ce97a405-0499-4239-8d05-6a5277f0df96,"easy to use, easy to manage your money and easy to use as visa card too",easy,quality_usability,Trade Republic
852,954a909a-b65d-4be4-98fe-a12058fa3bf3,Maximum ATM amount should be at least 2k. Why is the app not using the Secure Environment of Android?,security,trust_ethics,Trade Republic
853,211e1514-1eae-4a92-826f-63b78ca6a674,"Very easy to use, good response time, basic functions. I'll a 4th star when the price alert bug will be fixed...",usability,quality_usability,Trade Republic
854,f084a95c-0f01-453e-aae3-26c8a7fec8fa,"Can't verify identity because they accept national ID but not the passport, can't contact customer support because you can't access the app without verifying identity. Nice cach 22, 0/10 experience.",accessibility,quality_usability,Trade Republic
855,9e5349b7-d638-4072-809b-42a01061e368,New UX design is trash,usability,quality_usability,Trade Republic
856,c8103eee-e69e-4ea9-affc-6a165d5bd4bc,"Great app, I would only wish that there were more ETFs available. Also now that the year has changed, I would love to have a year-to-date view for portfolio performance.",choice,empowerment_control,Trade Republic
857,ebc8ef13-e7eb-4d3f-8e64-d788f9ae0cee,"So far, the best in Germany",experience,user_centricity_support,Trade Republic
858,10680f4e-4b0f-4f62-b117-c610a6d88eb1,"this app has wasted so much of my time, there is no one to take your questions and the app prides itself exclusively on asking for your pin as many times as possible, clearly in their developers' view this is all they need to do to get high grades on security",security,trust_ethics,Trade Republic
859,bdc431f6-b75d-4f5b-916a-6064e1879f5e,The UI is bad,usability,quality_usability,Trade Republic
860,d1d0f448-fef1-485b-a169-d961ec5a8454,"The app is unstable and contains numerous bugs that impact its reliability and user experience. If you run into trouble, the only available support option is the in-app chat, which doesnt work properly or efficiently. It can take a long time to get your issue resolved. By far the worst service Ive ever experienced. Save your time and moneyavoid at all costs!",reliability,quality_usability,Trade Republic
861,ead1ceef-40f2-40c6-a1ba-085ddc608648,"17.06.2025 0 support... I cannot charge it or send money... I opened a ticket and was promised that a specialist would contact me... It never happened; the ticket got closed... I opened another one, and the same thing happened. I cannot close the account because the balance must be 0... Oh, what a wonder! I can't make it 0 because there is a technical issue.... Don't use it before it gets support and ticket options for bad support. Update 07.07.2025 Today i got a mail about account termination.",support,user_centricity_support,Trade Republic
862,4c5cc0d1-5240-4959-ab74-7ab37bfc56e7,Money chart is not working properly. Please fix it ASAP,functionality,quality_usability,Trade Republic
863,b6012717-6bf7-4506-95b3-d5acfeb4a210,"It gives HTTP 400 error on registration. Emailed to support - just an automatic reply! I can't contact in app, as I'm not verified. I can't even try out the service. The only way is to write a review - if they care, I might get some support. :D",support,user_centricity_support,Trade Republic
864,7c65a81a-d0be-4ca1-8378-2d4a765bd780,"Hay COSTOS OCULTOS por comprar acciones. Hay un spread sobre el precio de mercado de la acción, que se ajusta por el número de compras que se hacen. Se empieza PERDIENDO DINERO AL COMPRAR ACCIONES. Además cargan 1 euro por compra o venta. No lo recomiendo. El euro por transacción no es el único costo de usar Trade Republic.",transparency,trust_ethics,Trade Republic
865,4828e585-118c-4c18-8d08-5af1ca9d9a81,"2 virements effectués vers mon compte Trade Republic qui on met disparu, aucune aide de leur part.",accountability,trust_ethics,Trade Republic
866,86fb0677-d2b7-4287-97b3-470fd53087c4,"all works, easy to use and low cost",affordable,quality_usability,Trade Republic
867,a41842e0-0739-4242-be66-3e896982a63c,"Pretty bad sign up experience. In the second step, I entered my country of citizenship. Then went on to provide a bunch of other details, only for a message to pop up in the final step that the ID document from the country of my citizenship is not accepted. Such a waste of time. Update Aug 2024 - Still doesn't work, although they've made changes. Now Residence Permits are accepted, but only in the card form. I have a sticker on my passport. No alternative identification method provided.",accessibility,quality_usability,Trade Republic
868,db0d7784-d38d-407a-93ba-1b237e9d6eb9,Die App wird leider immer schlechter und die Anbindung an Finzanzguru klappt auch immer schlechter.,functionality,quality_usability,Trade Republic
869,408f39ed-689b-40de-b247-f133899d6f82,"This app is useless. I deposit my account immadiately. They confirmed money after two days. This app seems a scam, every time i want to buy something, force me to reset PIN.",reliability,quality_usability,Trade Republic
870,916d4d32-2b53-408d-a4b1-26c554669c67,"Was für ein Dreck, ich will mein cash abheben aber bekomme es nicht. Das ist Diebstahl",accessibility,quality_usability,Trade Republic
871,13b30dbc-4a34-48ae-b8a7-e2aba2f57216,hearthfelt score,experience,user_centricity_support,Trade Republic
872,1be74a3a-85b2-496d-8277-fa8a770acabd,As a simple investing app is good and beautiful but for daily bank account usage is very limited. Filtering and search on transaction is missing while it should be a basic feature for daily banking. Can this be added?,functionality,quality_usability,Trade Republic
873,5184c79f-0be1-412a-8c37-45b098fe65a1,1 jedes mal ist zu viel,affordable,quality_usability,Trade Republic
874,e1fb0413-274a-490a-9c14-7ee70e4ed11d,BUG: with the new Version i can Not create Limit orders anymore which contain any decimals. only full rounded Numbers. honestly WHO is Testing and releasing this? i will Not updated this App anymore.,functionality,quality_usability,Trade Republic
875,cecc7ca8-015e-470b-8439-dca9519c8224,"crashes on important times during trading, okay for long term investing, unusable for frequent trading",reliability,quality_usability,Trade Republic
876,4328d2cb-a73c-4c7b-8b22-021cb481c932,"App is not good for a day trader , the balances update way too slow, sometimes even showing you available balance when it is used up already, giving you the impression you have more money to invest than you actually have . Imagine that for a glitch.",realtime,innovation_technology,Trade Republic
877,f7bb176f-fd1e-4af1-81ff-52ca848f4f51,"There's no better app to combine daily spending with savings panning and options. It has the best yearly interest rate on cash, and provides the right plans and options to be disciplined on a profitable savings plan.",affordable,quality_usability,Trade Republic
878,e9cfab2b-dc37-441a-a167-686dfbd9fb57,"simple app, with a lot of possibilities and a simple interface for rookies and pros alike",usability,quality_usability,Trade Republic
879,56636f6b-7dd3-4589-b72f-5ba8ab8b5078,Missing a search feature on past transactions.,functionality,quality_usability,Trade Republic
880,49794496-f6cf-4b42-a8cf-e458ac2fd150,"I've been using for a few months now, and it has truly exceeded my expectations. Whether you're a beginner or an experienced trader, this app caters to all levels of expertise with its intuitive design, robust features, and real-time data updates.",intuitive,quality_usability,Trade Republic
881,05aa4d45-2afc-42a3-933b-ae18413dec92,poor customer service. they refuse to close my account.,service,user_centricity_support,Trade Republic
882,94c5e128-3e20-491e-892d-0d060922579d,"with no customer service, this is scary !!",service,user_centricity_support,Trade Republic
883,1d6a52f4-a2d4-4089-825a-72de9929af6b,please if you have important things to do with money this app is not the best so so annoying my money my card for over a month now no response,reliability,quality_usability,Trade Republic
884,a900f47e-10a9-427b-820c-f6ccf1fb1f92,worst app does not work when there is high load... also not very transparent.. seems to be doing fraud,transparency,trust_ethics,Trade Republic
885,2a94f8ee-9508-4857-a24f-fa41526819e3,"Bonjour, J'ai fais la mise a jour pour ouvrir un PEA et avoir un compte bancaire français, mais depuis, j'ai toutes mes performances qui on été remises a Zero, pouvez vous nous dire si cela est normal ou non ? Car ça m'enleve les informations de suivis et donc je ne sais plus où j'en suis pour mes investissements. Merci pour votre retour",transparency,trust_ethics,Trade Republic
886,87088f8f-3d6d-4c63-9924-1f342d36c6aa,"very valid and good application, simple interface (sometimes too much) and low fees, I would like the possibility of INTEGRATING WIDGETS that can be inserted into your home page",functionality,quality_usability,Trade Republic
887,796bcec2-8132-4391-a096-592014fd5579,"Camera not working, no tech support available..",support,user_centricity_support,Trade Republic
888,b6485954-4d9b-4a0e-b3f2-b1db0f7562ad,Einstandsdaten werden selbst Monate nach dem Depottransfer falsch angezeigt. Vielfache Nachfragen beim Kundenservice liefern nur automatisierte Antworten.,service,user_centricity_support,Trade Republic
889,7d5a311e-4945-4f73-a77b-91b64a703f1a,"when there is big market movement ,app is not showing correct data. Portfolio information is not shown. You will be shown random entries in your watchlist. Application is not robust enough with sudden market changes. It seems your cloud servers are not scaling on time.",reliability,quality_usability,Trade Republic
890,70501b83-eba9-49ef-88a9-9d1fe4678030,"I would love to use the app, but it refuses to let me register with a French number. Even though in the requirements of the registration it only says ""Having a European phone number"". I'ld gladly join if you let me. :)",accessibility,quality_usability,Trade Republic
891,17887c4b-becc-4f4b-b224-f47a2c2c7171,"Worst broker ever, if for whatever reason you need customer service, forget about it, you will be only bounced from a dumb bot to another. And if you need, like me, to transfer your assets they will never let you do that, making the operation impossible.",service,user_centricity_support,Trade Republic
892,f1782764-8a42-4228-bbf3-cc620f9c7ab2,The app does says romania is a non-EU state so I cant register since I only have italian documents. ??,,,Trade Republic
893,dc1d4448-61a7-4763-becb-d928c3502e08,"A fuire absolument !!!!!!!!!! J'ai acheté des etf nasdac100 avec un prix de 76 pour 78,8 j'aimerais des explications et une compensation, comment pouvez vous faire de l'argent comme ça sur le dos de vos clients ???? Je regrette d'avoir conseiller cette application à mes amis.Un écart entre l'ordre et le marché pas de problème mais 2,8% ??????",transparency,trust_ethics,Trade Republic
894,f80d5289-2aa4-4169-b2b7-a4456b147adc,"Can't scan my id card, client support is not available before this step. No answer from my email for a legit warning bug. I mean, I write this for you guys, you better correct that. Edit: client support was good. My phone cannot do it but I subscribed from another phone. The app looks great.",support,user_centricity_support,Trade Republic
895,d8f8d676-dd85-45bc-a4a8-8b20b188e60d,"I highly recommend this trading platform for beginners like myself, it's easier to use and to make investment from a reasonable starting point.",easy,quality_usability,Trade Republic
896,14bf8b61-c61c-414a-8aff-7cf9b7b2cac2,Not working on this device Got frozen,functionality,quality_usability,Trade Republic
897,ee0db927-2932-417b-ae44-560f5f3a6e68,"Konto hängt bei Identitätsprüfung fest  keine IBAN, kein Support erreichbar!! Kontoeröffnung am 05.06.2025. E-Mail & Ausweisdokumente akzeptiert, aber Status steht seitdem (!!!) auf Identitätsprüfung ausstehend. Gleichzeitig wird angezeigt: Geld einzahlen, um zu finalisieren  aber es gibt keine IBAN, sodass das unmöglich ist. Sonst keine Updates! Über App kein Support, da unter Hilfe kein Kontakt aufnehmen"" für mich freigeschaltet ist. Kein Tel etc. Ich total blockiert, brauche Hilfe!",support,user_centricity_support,Trade Republic
898,cd442323-c232-4dd4-9c2f-fea53bdca1c0,"Laut der Beschreibung kann jeder erwachsene Steuerzahler in Deutschland die App nutzen. Als US Staatsbürger habe ich diese extra geachtet, da viele Firmen auch keine Mühe für FACTA machen wollen. Nur leider erst nach der Installation und bei der Einrichtung wird es erklärt, dass US Staatsbürger ausgeschlossen sind. Das war nicht in der Beschreibung!",transparency,trust_ethics,Trade Republic
899,c478705b-13ef-4cc5-b3b5-7a294218396a,Have been trying to open an account from months and the verification part keeps crashing. No way to contact.,accessibility,quality_usability,Trade Republic
900,af536fdb-2159-4f7d-b597-6c7e503b2d50,easy to use.,easy,quality_usability,Trade Republic
901,8e149f4e-c472-4442-80af-1bb32cef599c,"Terrible nonexistent customer service, using the trade republic card has caused my Amazon account to be suspended requiring me to send a card statement with my address from trade republic that isn't available on the app. After writing an email and registering the issue on the app I have got no response meaning my Amazon account will be removed in the next ~48 hours with no sign of support from trade republic",support,user_centricity_support,Trade Republic
902,a85f5a22-a943-4a2b-bccf-ba5fef72b5f3,"Biometrische Authentifizierung funktioniert nicht mehr. Der Fingerabdruck wird zwar erkannt, jedoch wird keine Aktion ausgeführt. Zum einloggen wird also die Pin benötigt. Ich kann allerdings auch nichts kaufen.",functionality,quality_usability,Trade Republic
903,4d12ea7f-d12c-4ab9-8da3-3d28a9ae7f0e,How do I get help?,support,user_centricity_support,Trade Republic
904,a957e154-96f6-4e4c-a09b-83824dd8d1b0,Simple and reliable,reliability,quality_usability,Trade Republic
905,be8f8d40-7c96-4f86-9bb7-b4dcef846c93,Have been trying to get my face scanned for over a week now and it's still not working. Terrible,functionality,quality_usability,Trade Republic
906,c2c14462-1243-4b83-90df-7c5f4a18e551,"Really bad assistance, I try to have chat but it's impossible there is a robot answering and no why to talk with someone if the robot cnlanr give the answer, I order my card I pay for it and after 2 months never received and no way to contact someone to explain the problem! Really bad im considering to close my account",service,user_centricity_support,Trade Republic
907,7ca8b94a-1bcd-4afc-a341-1765e91db50e,Todo correcto.,,,Trade Republic
908,9908e122-ef78-414a-a42f-1ec363947a35,"The latest update is bad, Wealth Analytics is very bad, i cannot analyze my wealth properly previous view was better",functionality,quality_usability,Trade Republic
909,c9c8868c-538c-485f-a063-ed473c824928,WARNING: This app wants you to scan your ID and take a selfie. AVOID!,security,trust_ethics,Trade Republic
910,c85897fa-51e5-4e00-9a2d-9cd5eaf86db3,Very happy with this neobank. Great honest rates and services. I only wish you could keep track of the location of merchants and perhaps add country related stats.,transparency,trust_ethics,Trade Republic
911,d2a1c9bb-45cd-49c3-a761-bbb91d0205aa,"Everything is great except for the nonexistent customer service. It's near impossible to actually talk to someone real. This means I can't trust putting any significant amount of money in there. I hope they can radically change that, as I want to continue using it, but now I'm actively seeking alternatives.",trust,trust_ethics,Trade Republic
912,892ce602-0b7c-4bea-891a-18dab1c7f16e,Does not work Tap to verify address does nothing which means the app is useless,functionality,quality_usability,Trade Republic
913,8afad081-8d07-4ac4-83af-fe485857bd42,"I am unable to complete my identification using my mobile phone. after completing all steps of identification, it says something went wrong try again later. I am stuck at this step for 2 weeks and have no solution to proceed forward",accessibility,quality_usability,Trade Republic
914,ab554d95-5e17-4654-b215-619dcecb0cae,"Trade republic is the worst. I been on the platform for about 5 years. And let me tell you the last two weeks been a nightmare. I had three ""Customer Service"" reps being more and more useless. In the end I closed my account. They literally don't care when something goes wrong. From a raving fan to ""please stay away"" lucky there are many better trading platforms out there.",service,user_centricity_support,Trade Republic
915,01661a79-1c13-4312-8c74-66a2683746f7,Terrible support. They locked my card for no reason and there is no way to reach support,support,user_centricity_support,Trade Republic
916,eed9f747-1f0f-4b0f-90f8-c6c3f30106e1,"Interface update is NOT an improvement. No more investments and watchlist on the same screen requires extra taps, and dividend history now hidden between a lot of other events without a filtering option to show dividends only. Can't make app work on two phones; after SMS verification it switches to reduced function mode when I use the app on the second device, and again when I use the first phone again, and again when... Trade Republic won't remember that both phones are mine.",usability,quality_usability,Trade Republic
917,f6e54487-aeab-4589-8d6b-e85d2979d52a,"No web app, no api, UI is very glitchy, scrolling doesn't work, often messing up inputs and looks like a scam, but the interest rate is legit. Upgraded to two stars because of high interest yield.",usability,quality_usability,Trade Republic
918,c90cc644-98e0-4fa7-875e-c4c37dcf8dda,Terrible. Tried several times to register but App keeps 'crashing',reliability,quality_usability,Trade Republic
919,c292b3fd-f3a9-4947-90e7-594a4854c843,intuitive and easy to use,intuitive,quality_usability,Trade Republic
920,ccf10d2c-72c0-4639-96c4-1b3aee84b860,"Slow and hard to contact customer support. The only accessible support is a FAQ, or interactive FAQ called ""chat"". The UI is simple and ok for basic trading and savings.",support,user_centricity_support,Trade Republic
921,e379eeb7-9824-437c-ab4e-0253c2e88046,"There is no customer support at all. No phone number, no chat, no email adress, all robots. i am having issue and no one to contact",support,user_centricity_support,Trade Republic
922,b08d790d-38ca-4697-93b0-38653a875649,"Please go back to the old design or at least let us choose with a button. The UX of this new interface is really bad and it doesn't make sense that you deleted super useful interactions like tapping on numbers to change between ""Sort by"" options. The information was way clearer before. Why deleting the green and red colors? It was super helpful to understand better your balances in a nutshell",usability,quality_usability,Trade Republic
